C:\Users\B00460204\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\sklearn\metrics\_classification.py:1318: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
C:\Users\B00460204\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\sklearn\metrics\_classification.py:1318: UndefinedMetricWarning: Recall and F-score are ill-defined and being set to 0.0 in labels with no true samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
C:\Users\B00460204\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\sklearn\metrics\_classification.py:1318: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
C:\Users\B00460204\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\sklearn\metrics\_classification.py:1318: UndefinedMetricWarning: Recall and F-score are ill-defined and being set to 0.0 in labels with no true samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
C:\Users\B00460204\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\sklearn\metrics\_classification.py:1318: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
C:\Users\B00460204\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\sklearn\metrics\_classification.py:1318: UndefinedMetricWarning: Recall and F-score are ill-defined and being set to 0.0 in labels with no true samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
Training Set Score : 56.597282703361785 %
C:\Users\B00460204\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\sklearn\model_selection\_split.py:676: UserWarning: The least populated class in y has only 1 members, which is less than n_splits=3.
  warnings.warn(
Test Set Score : 30.796028566451838 %
C:\Users\B00460204\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\sklearn\model_selection\_split.py:676: UserWarning: The least populated class in y has only 1 members, which is less than n_splits=3.
  warnings.warn(
Accuracy for the fold no. 0 on the test set: 0.428944618599791
Accuracy for the fold no. 1 on the test set: 0.43140841390122814
Accuracy for the fold no. 2 on the test set: 0.44107656127515027
Accuracy: 0.434 (0.005)
C:\Users\B00460204\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\sklearn\metrics\_classification.py:1318: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
C:\Users\B00460204\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\sklearn\metrics\_classification.py:1318: UndefinedMetricWarning: Recall and F-score are ill-defined and being set to 0.0 in labels with no true samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
C:\Users\B00460204\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\sklearn\metrics\_classification.py:1318: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
C:\Users\B00460204\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\sklearn\metrics\_classification.py:1318: UndefinedMetricWarning: Recall and F-score are ill-defined and being set to 0.0 in labels with no true samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
C:\Users\B00460204\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\sklearn\metrics\_classification.py:1318: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
C:\Users\B00460204\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\sklearn\metrics\_classification.py:1318: UndefinedMetricWarning: Recall and F-score are ill-defined and being set to 0.0 in labels with no true samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
C:\Users\B00460204\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\sklearn\metrics\_classification.py:1318: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
C:\Users\B00460204\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.10_qbz5n2kfra8p0\LocalCache\local-packages\Python310\site-packages\sklearn\metrics\_classification.py:1318: UndefinedMetricWarning: Recall and F-score are ill-defined and being set to 0.0 in labels with no true samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
Model Classification Report : 
              precision    recall  f1-score   support
           0       1.00      1.00      1.00         3
           1       1.00      1.00      1.00         1
           2       1.00      1.00      1.00         2
           3       0.20      1.00      0.33         1
           4       0.00      0.00      0.00         2
           5       1.00      1.00      1.00         1
           6       0.06      1.00      0.12         1
           7       0.25      1.00      0.40         2
           8       0.00      0.00      0.00         2
           9       0.00      0.00      0.00         0
          10       1.00      1.00      1.00         3
          11       0.00      0.00      0.00         4
          12       0.00      0.00      0.00         4
          13       0.25      1.00      0.40         1
          14       1.00      1.00      1.00         2
          15       0.12      1.00      0.22         1
          16       0.00      0.00      0.00         2
          17       0.00      0.00      0.00         2
          18       0.00      0.00      0.00         3
          19       0.00      0.00      0.00         1
          20       0.00      0.00      0.00         2
          21       0.00      0.00      0.00         0
          22       0.40      1.00      0.57         2
          23       1.00      1.00      1.00         1
          24       0.00      0.00      0.00         4
          25       0.00      0.00      0.00         2
          26       0.00      0.00      0.00         3
          27       0.00      0.00      0.00         2
          28       1.00      1.00      1.00         3
          29       0.00      0.00      0.00         2
          30       0.00      0.00      0.00         0
          31       0.00      0.00      0.00         3
          32       0.00      0.00      0.00         3
          33       0.00      0.00      0.00         3
          34       0.14      1.00      0.25         1
          35       1.00      1.00      1.00         1
          36       0.00      0.00      0.00         4
          37       0.33      1.00      0.50         2
          38       0.00      0.00      0.00         4
          39       0.00      0.00      0.00         3
          40       0.29      1.00      0.44         2
          41       0.33      1.00      0.50         1
          42       0.00      0.00      0.00         3
          43       0.00      0.00      0.00         1
          44       1.00      1.00      1.00         2
          45       1.00      1.00      1.00         3
          46       0.14      1.00      0.25         1
          47       0.00      0.00      0.00         4
          48       0.33      1.00      0.50         1
          49       0.00      0.00      0.00         1
          50       0.00      0.00      0.00         5
          51       0.00      0.00      0.00         3
          52       0.20      1.00      0.33         1
          53       0.00      0.00      0.00         2
          54       0.00      0.00      0.00         3
          55       0.00      0.00      0.00         4
          56       0.00      0.00      0.00         0
          57       0.40      1.00      0.57         2
          58       0.00      0.00      0.00         4
          59       0.00      0.00      0.00         0
          61       0.11      1.00      0.20         1
          62       0.00      0.00      0.00         3
          63       0.00      0.00      0.00         2
          64       0.00      0.00      0.00         2
          65       0.00      0.00      0.00         2
          66       1.00      1.00      1.00         2
          67       0.33      1.00      0.50         1
          68       0.00      0.00      0.00         0
          69       1.00      1.00      1.00         4
          70       1.00      1.00      1.00         2
          71       0.14      1.00      0.25         1
          72       0.00      0.00      0.00         5
          73       0.00      0.00      0.00         0
          74       0.00      0.00      0.00         3
          75       0.33      1.00      0.50         1
          76       0.00      0.00      0.00         2
          77       0.00      0.00      0.00         2
          78       0.00      0.00      0.00         0
          79       0.00      0.00      0.00         2
          80       0.00      0.00      0.00         3
          81       0.00      0.00      0.00         3
          82       1.00      1.00      1.00         2
          83       0.00      0.00      0.00         1
          84       1.00      1.00      1.00         2
          85       0.00      0.00      0.00         5
          86       1.00      1.00      1.00         1
          87       1.00      1.00      1.00         1
          88       0.17      1.00      0.29         1
          89       0.00      0.00      0.00         0
          90       0.00      0.00      0.00         2
          91       0.00      0.00      0.00         0
          92       0.00      0.00      0.00         0
          93       0.00      0.00      0.00         2
          94       0.00      0.00      0.00         4
          95       0.00      0.00      0.00         3
          96       0.00      0.00      0.00         2
          97       0.00      0.00      0.00         2
          98       1.00      1.00      1.00         2
          99       0.00      0.00      0.00         3
         100       0.00      0.00      0.00         5
         101       0.00      0.00      0.00         4
         102       0.00      0.00      0.00         6
         103       0.00      0.00      0.00         2
         104       0.00      0.00      0.00         2
         105       0.00      0.00      0.00         5
         106       1.00      1.00      1.00         1
         107       1.00      1.00      1.00         1
         108       0.14      1.00      0.25         1
         109       0.00      0.00      0.00         1
         110       1.00      1.00      1.00         3
         111       0.00      0.00      0.00         5
         112       0.00      0.00      0.00         1
         113       0.09      1.00      0.17         1
         114       0.14      1.00      0.25         1
         115       0.25      1.00      0.40         1
         116       0.00      0.00      0.00         2
         117       0.00      0.00      0.00         2
         118       1.00      1.00      1.00         1
         119       1.00      1.00      1.00         2
         120       0.25      1.00      0.40         2
         121       0.00      0.00      0.00         5
         122       0.08      1.00      0.14         1
         123       0.00      0.00      0.00         4
         124       0.17      1.00      0.29         1
         125       0.00      0.00      0.00         3
         126       0.33      1.00      0.50         1
         127       0.00      0.00      0.00         4
         128       0.00      0.00      0.00         2
         129       1.00      1.00      1.00         2
         130       0.00      0.00      0.00         2
         131       0.00      0.00      0.00         4
         132       1.00      1.00      1.00         2
         133       0.00      0.00      0.00         5
         134       1.00      1.00      1.00         1
         135       0.00      0.00      0.00         3
         136       0.25      1.00      0.40         1
         137       0.33      1.00      0.50         2
         138       1.00      1.00      1.00         2
         139       0.00      0.00      0.00         1
         140       0.12      1.00      0.22         1
         141       1.00      1.00      1.00         1
         142       0.00      0.00      0.00         3
         143       1.00      1.00      1.00         1
         144       0.00      0.00      0.00         5
         145       0.00      0.00      0.00         2
         146       0.00      0.00      0.00         4
         147       0.00      0.00      0.00         4
         148       0.00      0.00      0.00         3
         149       0.00      0.00      0.00         3
         150       0.00      0.00      0.00         4
         151       0.12      1.00      0.22         1
         152       1.00      1.00      1.00         1
         153       0.00      0.00      0.00         3
         154       1.00      1.00      1.00         2
         155       0.00      0.00      0.00         2
         156       0.00      0.00      0.00         2
         157       0.00      0.00      0.00         4
         158       1.00      1.00      1.00         1
         159       0.00      0.00      0.00         5
         160       0.00      0.00      0.00         3
         161       0.00      0.00      0.00         3
         162       0.00      0.00      0.00         4
         163       1.00      1.00      1.00         1
         164       0.00      0.00      0.00         3
         166       0.00      0.00      0.00         4
         167       0.00      0.00      0.00         5
         168       0.00      0.00      0.00         2
         169       0.00      0.00      0.00         2
         170       0.00      0.00      0.00         5
         171       0.11      1.00      0.20         1
         172       1.00      1.00      1.00         1
         173       1.00      1.00      1.00         2
         174       0.00      0.00      0.00         2
